freq,db
1687,68.2
1688,67.1
1689,67.8
1690,69.9
1691,69.2
1692,63.5
1693,65.6
1694,69.3
1695,69.9
1696,69.6
1697,71.6
1698,74.6
1699,75.5
1700,74.1
1701,70.9
1702,68.5
1703,68
1704,68.7
1705,69.5
1706,68.5
1707,68.6
1708,69.2
1709,69.1
1710,66.2
1711,57.7
1712,56.4
1713,58.1
1714,62.5
1715,67.9
1716,66
1717,49.1
1718,62.3
1719,54.3
1720,60.9
1721,64.8
1722,61.1
1723,55.3
1724,61.7
1725,54.6
1726,56.9
1727,62.9
1728,64.6
1729,60.6
1730,54.8
1731,66.7
1732,66.5
1733,55.9
1734,65.8
1735,67.5
1736,64.9
1737,58.3
1738,62.1
1739,63
1740,64.1
1741,61
1742,59.8
1743,61.4
1744,55.3
1745,60.1
1746,61.3
1747,57.2
1748,56.8
1749,56.6
1750,57.1
1751,55.9
1752,54.7
1753,54.9
1754,53.9
1755,61.1
1756,54.4
1757,60.5
1758,57.9
1759,54
1760,54.4
1761,51.7
1762,58.9
1763,58.2
1764,55.7
1765,51.3
1766,57.7
1767,60.9
1768,58.9
1769,47.4
1770,59.1
1771,58.4
1772,55.3
1773,57
1774,59
1775,59.2
1776,53.8
1777,54.1
1778,54.3
1779,58.2
1780,58
1781,54.5
1782,58.8
1783,54.3
1784,59.2
1785,54.4
1786,57.5
1787,57.1
1788,58.2
1789,57.5
1790,55.9
1791,59.6
1792,61.4
1793,57.9
1794,56.9
1795,60.5
1796,59.8
1797,51.5
1798,56.9
1799,55.9
1800,58.9
1801,56.8
1802,60.1
1803,60.3
1804,60.6
1805,59.4
1806,62.4
1807,61.2
1808,61.6
1809,62.2
1810,61.2
1811,60.5
1812,60.8
1813,59.9
1814,59.4
1815,59.8
1816,58.1
1817,59.4
1818,59
1819,57.4
1820,58.4
1821,57.3
1822,57
1823,55.6
1824,59.4
1825,61.1
1826,59
1827,56.8
1828,56.4
1829,56.5
1830,55.9
1831,56.2
1832,60
1833,60.6
1834,60.4
1835,60.3
1836,57.6
1837,55.3
1838,55
1839,55.7
1840,57.5
1841,56.4
1842,56
1843,56.7
1844,56.4
1845,59.9
1846,59.6
1847,55.7
1848,52.1
1849,55.1
1850,54.6
1851,59.1
1852,60.6
1853,54.2
1854,57.2
1855,60
1856,57.1
1857,58.2
1858,62.7
1859,61.6
1860,56.4
1861,56.2
1862,59.3
1863,55.9
1864,58.5
1865,59.7
1866,57.2
1867,56.4
1868,60.5
1869,60.3
1870,56.5
1871,54.8
1872,60
1873,61.4
1874,57.8
1875,56.3
1876,62
1877,61.7
1878,54.6
1879,59.2
1880,62.4
1881,63.3
1882,63.9
1883,65.1
1884,64.1
1885,63.7
1886,65
1887,69.3
1888,69.5
1889,67.4
1890,63.5
1891,62.4
1892,66.2
1893,68.8
1894,69
1895,67.9
1896,63
1897,65.2
1898,63.7
1899,59.7
1900,62.1
1901,56.2
1902,63.1
1903,62.9
1904,66.5
1905,65.6
1906,65.9
1907,65
1908,60.3
1909,58.8
1910,62.9
1911,63.7
1912,64.7
1913,64
1914,60.1
1915,61
1916,60.2
1917,55
1918,55.3
1919,55.4
1920,55.9
1921,55.9
1922,51.5
1923,48.8
1924,51.2
1925,48.5
1926,49.5
1927,52.7
1928,49
1929,53.9
1930,50.2
1931,51.3
1932,52.8
1933,51
1934,48.2
1935,51.1
1936,36.2
1937,45.9
1938,43.4
1939,48.3
1940,50.2
1941,48.5
1942,43.1
1943,43.7
1944,40.7
1945,45.8
1946,48.8
1947,49.5
1948,50
1949,43.4
1950,43.9
1951,46.2
1952,45.1
1953,48.4
1954,53.4
1955,51.9
1956,53.3
1957,53.9
1958,46.4
1959,51.4
1960,50.5
1961,44.7
1962,48.1
1963,51.1
1964,48.7
1965,43.7
1966,47
1967,53.7
1968,53.9
1969,49.1
1970,55.5
1971,57.3
1972,52.3
1973,53.8
1974,56.4
1975,52.7
1976,50.9
1977,55.9
1978,55.7
1979,51.6
1980,52.2
1981,55.1
1982,53.2
1983,49.9
1984,51.5
1985,52
1986,50.9
1987,55.6
1988,55.8
1989,48.1
1990,51.6
1991,54.6
1992,53.5
1993,50.7
1994,49.5
1995,46.9
1996,50
1997,53.8
1998,52.5
1999,48.9
2000,46.9
2001,51.9
2002,54.1
2003,51.4
2004,48.5
2005,49
2006,48.8
2007,52.5
2008,51.7
2009,46.2
2010,51
2011,49.3
2012,43.6
2013,44.6
2014,47.5
2015,49.8
2016,50.5
2017,51.7
2018,49.4
2019,42.6
2020,45.2
2021,49.2
2022,53.6
2023,51.5
2024,50.9
2025,36.9
2026,49.9
2027,52.6
2028,51.6
2029,48.5
2030,42.7
2031,44.4
2032,50.9
2033,52.5
2034,49.4
2035,44.7
2036,47.2
2037,48.4
2038,49.9
2039,48.6
2040,46.3
2041,49.8
2042,48.3
2043,51.5
2044,43.8
2045,46.3
2046,49
2047,47.4
2048,47.8
2049,48.3
2050,37.7
2051,47.9
2052,49.4
2053,45.2
2054,46.8
2055,52.3
2056,52
2057,47.5
2058,44.7
2059,50.2
2060,55.2
2061,54.5
2062,52.9
2063,49.6
